Country,Year,Fueltype,Sector,CO2_Mt
Bolivia,2018,Natural gas,Total sector,10.03571294
Bolivia,2019,Natural gas,Total sector,7.547318087
Bolivia,2010,Oil products,Total sector,9.001015332
Bolivia,2011,Oil products,Total sector,9.381010675
Bolivia,2012,Oil products,Total sector,9.377147213
Bolivia,2013,Oil products,Total sector,10.43184668
Bolivia,2014,Oil products,Total sector,10.78690015
Bolivia,2015,Oil products,Total sector,11.08881168
Bolivia,2016,Oil products,Total sector,11.56975584
Bolivia,2017,Oil products,Total sector,12.09068593
Bolivia,2018,Oil products,Total sector,12.59426798
Bolivia,2019,Oil products,Total sector,11.78674947
Bolivia,2010,Others,Total sector,0
Bolivia,2011,Others,Total sector,0
Bolivia,2012,Others,Total sector,0
Bolivia,2013,Others,Total sector,0
Bolivia,2014,Others,Total sector,0
Bolivia,2015,Others,Total sector,0
Bolivia,2016,Others,Total sector,0
Bolivia,2017,Others,Total sector,0
Bolivia,2018,Others,Total sector,0
Bolivia,2019,Others,Total sector,0
Bolivia,2010,Biomass,"Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2011,Biomass,"Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2012,Biomass,"Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2013,Biomass,"Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2014,Biomass,"Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2015,Biomass,"Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2016,Biomass,"Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2017,Biomass,"Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2018,Biomass,"Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2019,Biomass,"Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2010,"Crude, NGL, Ref Feeds.","Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2011,"Crude, NGL, Ref Feeds.","Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2012,"Crude, NGL, Ref Feeds.","Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2013,"Crude, NGL, Ref Feeds.","Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2014,"Crude, NGL, Ref Feeds.","Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2015,"Crude, NGL, Ref Feeds.","Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2016,"Crude, NGL, Ref Feeds.","Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2017,"Crude, NGL, Ref Feeds.","Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2018,"Crude, NGL, Ref Feeds.","Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2019,"Crude, NGL, Ref Feeds.","Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2010,Natural gas,"Transportation, Storage, Post and Telecommunication Services",0.930793939
Bolivia,2011,Natural gas,"Transportation, Storage, Post and Telecommunication Services",1.06852801
Bolivia,2012,Natural gas,"Transportation, Storage, Post and Telecommunication Services",1.171137458
Bolivia,2013,Natural gas,"Transportation, Storage, Post and Telecommunication Services",1.313117626
Bolivia,2014,Natural gas,"Transportation, Storage, Post and Telecommunication Services",1.381669119
Bolivia,2015,Natural gas,"Transportation, Storage, Post and Telecommunication Services",1.412990089
Bolivia,2016,Natural gas,"Transportation, Storage, Post and Telecommunication Services",1.443282119
Bolivia,2017,Natural gas,"Transportation, Storage, Post and Telecommunication Services",1.512341223
Bolivia,2018,Natural gas,"Transportation, Storage, Post and Telecommunication Services",1.602853752
Bolivia,2019,Natural gas,"Transportation, Storage, Post and Telecommunication Services",1.422047108
Bolivia,2010,Oil products,"Transportation, Storage, Post and Telecommunication Services",6.078382065
Bolivia,2011,Oil products,"Transportation, Storage, Post and Telecommunication Services",6.612204589
Bolivia,2012,Oil products,"Transportation, Storage, Post and Telecommunication Services",6.976634898
Bolivia,2013,Oil products,"Transportation, Storage, Post and Telecommunication Services",7.708838274
Bolivia,2014,Oil products,"Transportation, Storage, Post and Telecommunication Services",8.308486898
Bolivia,2015,Oil products,"Transportation, Storage, Post and Telecommunication Services",8.558786196
Bolivia,2016,Oil products,"Transportation, Storage, Post and Telecommunication Services",8.937501324
Bolivia,2017,Oil products,"Transportation, Storage, Post and Telecommunication Services",9.708970599
Bolivia,2018,Oil products,"Transportation, Storage, Post and Telecommunication Services",9.889465897
Bolivia,2019,Oil products,"Transportation, Storage, Post and Telecommunication Services",8.651900631
Bolivia,2010,Others,"Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2011,Others,"Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2012,Others,"Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2013,Others,"Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2014,Others,"Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2015,Others,"Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2016,Others,"Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2017,Others,"Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2018,Others,"Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2019,Others,"Transportation, Storage, Post and Telecommunication Services",0
Bolivia,2010,Biomass,"Wholesale, Retail Trade and Catering Services",0
Bolivia,2011,Biomass,"Wholesale, Retail Trade and Catering Services",0
Bolivia,2012,Biomass,"Wholesale, Retail Trade and Catering Services",0
Bolivia,2013,Biomass,"Wholesale, Retail Trade and Catering Services",0
Bolivia,2014,Biomass,"Wholesale, Retail Trade and Catering Services",0
Bolivia,2015,Biomass,"Wholesale, Retail Trade and Catering Services",0
Bolivia,2016,Biomass,"Wholesale, Retail Trade and Catering Services",0
Bolivia,2017,Biomass,"Wholesale, Retail Trade and Catering Services",0
Bolivia,2018,Biomass,"Wholesale, Retail Trade and Catering Services",0
Bolivia,2019,Biomass,"Wholesale, Retail Trade and Catering Services",0
Bolivia,2010,"Crude, NGL, Ref Feeds.","Wholesale, Retail Trade and Catering Services",0
Bolivia,2011,"Crude, NGL, Ref Feeds.","Wholesale, Retail Trade and Catering Services",0
Bolivia,2012,"Crude, NGL, Ref Feeds.","Wholesale, Retail Trade and Catering Services",0
Bolivia,2013,"Crude, NGL, Ref Feeds.","Wholesale, Retail Trade and Catering Services",0
Bolivia,2014,"Crude, NGL, Ref Feeds.","Wholesale, Retail Trade and Catering Services",0
Bolivia,2015,"Crude, NGL, Ref Feeds.","Wholesale, Retail Trade and Catering Services",0
Bolivia,2016,"Crude, NGL, Ref Feeds.","Wholesale, Retail Trade and Catering Services",0
Bolivia,2017,"Crude, NGL, Ref Feeds.","Wholesale, Retail Trade and Catering Services",0
Bolivia,2018,"Crude, NGL, Ref Feeds.","Wholesale, Retail Trade and Catering Services",0
Bolivia,2019,"Crude, NGL, Ref Feeds.","Wholesale, Retail Trade and Catering Services",0
Bolivia,2010,Natural gas,"Wholesale, Retail Trade and Catering Services",0.066716548
Bolivia,2011,Natural gas,"Wholesale, Retail Trade and Catering Services",0.078714003
Bolivia,2012,Natural gas,"Wholesale, Retail Trade and Catering Services",0.084630415
Bolivia,2013,Natural gas,"Wholesale, Retail Trade and Catering Services",0.091201919
Bolivia,2014,Natural gas,"Wholesale, Retail Trade and Catering Services",0.098661743
Bolivia,2015,Natural gas,"Wholesale, Retail Trade and Catering Services",0.10413571
Bolivia,2016,Natural gas,"Wholesale, Retail Trade and Catering Services",0.112693071
Bolivia,2017,Natural gas,"Wholesale, Retail Trade and Catering Services",0.119765327
Bolivia,2018,Natural gas,"Wholesale, Retail Trade and Catering Services",0.127993427
Bolivia,2019,Natural gas,"Wholesale, Retail Trade and Catering Services",0.009591635
Bolivia,2010,Oil products,"Wholesale, Retail Trade and Catering Services",0.01205139
Bolivia,2011,Oil products,"Wholesale, Retail Trade and Catering Services",0.014424792
Bolivia,2012,Oil products,"Wholesale, Retail Trade and Catering Services",0.015072083
Bolivia,2013,Oil products,"Wholesale, Retail Trade and Catering Services",0.01724149
Bolivia,2014,Oil products,"Wholesale, Retail Trade and Catering Services",0.018751837
Bolivia,2015,Oil products,"Wholesale, Retail Trade and Catering Services",0.020470102
Bolivia,2016,Oil products,"Wholesale, Retail Trade and Catering Services",0.02269443
Bolivia,2017,Oil products,"Wholesale, Retail Trade and Catering Services",0.023545717
Bolivia,2018,Oil products,"Wholesale, Retail Trade and Catering Services",0.026723329
Bolivia,2019,Oil products,"Wholesale, Retail Trade and Catering Services",0.001963703
Bolivia,2010,Others,"Wholesale, Retail Trade and Catering Services",0
Bolivia,2011,Others,"Wholesale, Retail Trade and Catering Services",0
Bolivia,2012,Others,"Wholesale, Retail Trade and Catering Services",0
Bolivia,2013,Others,"Wholesale, Retail Trade and Catering Services",0
Bolivia,2014,Others,"Wholesale, Retail Trade and Catering Services",0
Bolivia,2015,Others,"Wholesale, Retail Trade and Catering Services",0
Bolivia,2016,Others,"Wholesale, Retail Trade and Catering Services",0
Bolivia,2017,Others,"Wholesale, Retail Trade and Catering Services",0
Bolivia,2018,Others,"Wholesale, Retail Trade and Catering Services",0
Bolivia,2019,Others,"Wholesale, Retail Trade and Catering Services",0
Brazil,2010,Biomass,"Agriculture, forestry, hunting, fishing and husbandry",11.80531067
Brazil,2011,Biomass,"Agriculture, forestry, hunting, fishing and husbandry",11.44502176
Brazil,2012,Biomass,"Agriculture, forestry, hunting, fishing and husbandry",11.32804484
Brazil,2013,Biomass,"Agriculture, forestry, hunting, fishing and husbandry",12.38551619
Brazil,2014,Biomass,"Agriculture, forestry, hunting, fishing and husbandry",13.55491719
Brazil,2015,Biomass,"Agriculture, forestry, hunting, fishing and husbandry",13.5330099
Brazil,2016,Biomass,"Agriculture, forestry, hunting, fishing and husbandry",13.57226812
Brazil,2017,Biomass,"Agriculture, forestry, hunting, fishing and husbandry",15.74607514
Brazil,2018,Biomass,"Agriculture, forestry, hunting, fishing and husbandry",15.61998553
Brazil,2019,Biomass,"Agriculture, forestry, hunting, fishing and husbandry",16.83659151
Brazil,2010,Coal,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2011,Coal,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2012,Coal,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2013,Coal,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2014,Coal,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2015,Coal,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2016,Coal,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2017,Coal,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2018,Coal,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2019,Coal,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2010,"Crude, NGL, Ref Feeds.","Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2011,"Crude, NGL, Ref Feeds.","Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2012,"Crude, NGL, Ref Feeds.","Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2013,"Crude, NGL, Ref Feeds.","Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2014,"Crude, NGL, Ref Feeds.","Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2015,"Crude, NGL, Ref Feeds.","Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2016,"Crude, NGL, Ref Feeds.","Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2017,"Crude, NGL, Ref Feeds.","Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2018,"Crude, NGL, Ref Feeds.","Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2019,"Crude, NGL, Ref Feeds.","Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2010,Natural gas,"Agriculture, forestry, hunting, fishing and husbandry",0.005369432
Brazil,2011,Natural gas,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2012,Natural gas,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2013,Natural gas,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2014,Natural gas,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2015,Natural gas,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2016,Natural gas,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2017,Natural gas,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2018,Natural gas,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2019,Natural gas,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2010,Oil products,"Agriculture, forestry, hunting, fishing and husbandry",18.16385382
Brazil,2011,Oil products,"Agriculture, forestry, hunting, fishing and husbandry",17.6328323
Brazil,2012,Oil products,"Agriculture, forestry, hunting, fishing and husbandry",18.34659861
Brazil,2013,Oil products,"Agriculture, forestry, hunting, fishing and husbandry",18.37203438
Brazil,2014,Oil products,"Agriculture, forestry, hunting, fishing and husbandry",18.15902133
Brazil,2015,Oil products,"Agriculture, forestry, hunting, fishing and husbandry",18.26568894
Brazil,2016,Oil products,"Agriculture, forestry, hunting, fishing and husbandry",15.18418706
Brazil,2017,Oil products,"Agriculture, forestry, hunting, fishing and husbandry",13.7952223
Brazil,2018,Oil products,"Agriculture, forestry, hunting, fishing and husbandry",13.52205626
Brazil,2019,Oil products,"Agriculture, forestry, hunting, fishing and husbandry",19.09661627
Brazil,2010,Others,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2011,Others,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2012,Others,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2013,Others,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2014,Others,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2015,Others,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2016,Others,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2017,Others,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2018,Others,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2019,Others,"Agriculture, forestry, hunting, fishing and husbandry",0
Brazil,2010,Biomass,"Coal Mining, Petroleum and Natural Gas Extraction",6.47006364
Brazil,2011,Biomass,"Coal Mining, Petroleum and Natural Gas Extraction",6.954380963
Brazil,2012,Biomass,"Coal Mining, Petroleum and Natural Gas Extraction",7.612291082
Brazil,2013,Biomass,"Coal Mining, Petroleum and Natural Gas Extraction",6.360642065
Brazil,2014,Biomass,"Coal Mining, Petroleum and Natural Gas Extraction",8.567436271
Brazil,2015,Biomass,"Coal Mining, Petroleum and Natural Gas Extraction",7.490098098
Brazil,2016,Biomass,"Coal Mining, Petroleum and Natural Gas Extraction",6.654757024
Brazil,2017,Biomass,"Coal Mining, Petroleum and Natural Gas Extraction",9.249741674
Brazil,2018,Biomass,"Coal Mining, Petroleum and Natural Gas Extraction",12.98057726
Brazil,2019,Biomass,"Coal Mining, Petroleum and Natural Gas Extraction",0
Brazil,2010,Coal,"Coal Mining, Petroleum and Natural Gas Extraction",5.146448384
Brazil,2011,Coal,"Coal Mining, Petroleum and Natural Gas Extraction",5.990104601
Brazil,2012,Coal,"Coal Mining, Petroleum and Natural Gas Extraction",6.378845013
Brazil,2013,Coal,"Coal Mining, Petroleum and Natural Gas Extraction",3.939990471
Brazil,2014,Coal,"Coal Mining, Petroleum and Natural Gas Extraction",5.325986244
Brazil,2015,Coal,"Coal Mining, Petroleum and Natural Gas Extraction",4.679810594
Brazil,2016,Coal,"Coal Mining, Petroleum and Natural Gas Extraction",3.773055588
Brazil,2017,Coal,"Coal Mining, Petroleum and Natural Gas Extraction",5.599121649
Brazil,2018,Coal,"Coal Mining, Petroleum and Natural Gas Extraction",7.819964559
Brazil,2019,Coal,"Coal Mining, Petroleum and Natural Gas Extraction",0.388189293
Brazil,2010,"Crude, NGL, Ref Feeds.","Coal Mining, Petroleum and Natural Gas Extraction",0
Brazil,2011,"Crude, NGL, Ref Feeds.","Coal Mining, Petroleum and Natural Gas Extraction",0
Brazil,2012,"Crude, NGL, Ref Feeds.","Coal Mining, Petroleum and Natural Gas Extraction",0
Brazil,2013,"Crude, NGL, Ref Feeds.","Coal Mining, Petroleum and Natural Gas Extraction",0
Brazil,2014,"Crude, NGL, Ref Feeds.","Coal Mining, Petroleum and Natural Gas Extraction",0
Brazil,2015,"Crude, NGL, Ref Feeds.","Coal Mining, Petroleum and Natural Gas Extraction",0
Brazil,2016,"Crude, NGL, Ref Feeds.","Coal Mining, Petroleum and Natural Gas Extraction",0
Brazil,2017,"Crude, NGL, Ref Feeds.","Coal Mining, Petroleum and Natural Gas Extraction",0
Brazil,2018,"Crude, NGL, Ref Feeds.","Coal Mining, Petroleum and Natural Gas Extraction",0
Brazil,2019,"Crude, NGL, Ref Feeds.","Coal Mining, Petroleum and Natural Gas Extraction",0
Brazil,2010,Natural gas,"Coal Mining, Petroleum and Natural Gas Extraction",2.738265895
